userAgent,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.52.7 (KHTML, like Gecko) Version/5.1.2 Safari/534.52.7
language,en-us
name,MacOsx Safari

sprites,Static <img>,CSS3 2D transforms with <img>,Scale,66.75654704170708,159.28612997090204
sprites,Static <img>,CSS3 2D transforms with <img>,Translate,41.041297935103245,110.20648967551622
sprites,Static <img>,CSS3 2D transforms with <img>,Rotate,45.349019724866466,105.87254931216616
sprites,Static <img>,CSS3 3D transforms with <img>,Scale,175.2888888888889,361.5549206349207
sprites,Static <img>,CSS3 3D transforms with <img>,Translate,167.21428571428572,361.42857142857144
sprites,Static <img>,CSS3 3D transforms with <img>,Rotate,168.26304464766002,361.9624221931914
sprites,Static <img>,CSS3 2D transforms with CSS backgrounds,Scale,114.02933088909256,144.78826764436297
sprites,Static <img>,CSS3 2D transforms with CSS backgrounds,Translate,70.18651579760265,104.13558070039956
sprites,Static <img>,CSS3 2D transforms with CSS backgrounds,Rotate,70.13258200168208,104.13258200168208
sprites,Static <img>,CSS3 3D transforms with CSS backgrounds,Scale,415,555.090588235294
sprites,Static <img>,CSS3 3D transforms with CSS backgrounds,Translate,409.8076497395833,584.0101236979166
sprites,Static <img>,CSS3 3D transforms with CSS backgrounds,Rotate,409.91132940406027,570.1108382449247
sprites,Static <img>,CSSMatrix transforms with <img>,Scale,71.19080234833659,154.06360078277885
sprites,Static <img>,CSSMatrix transforms with <img>,Translate,49.031098153547134,111.12439261418854
sprites,Static <img>,CSSMatrix transforms with <img>,Rotate,58.87109375,113.04296875
sprites,Static <img>,Canvas drawImage, full clear,Scale,894.9718025182241,115.02819748177602
sprites,Static <img>,Canvas drawImage, full clear,Translate,925.8367571059432,26.023320413436693
sprites,Static <img>,Canvas drawImage, full clear,Rotate,904.8530451866404,32.0656188605108
sprites,Static <img>,Canvas drawImage, full clear, pixel aligned,Scale,N/A,N/A
sprites,Static <img>,Canvas drawImage, full clear, pixel aligned,Translate,907.5103857566766,475.0425321463897
sprites,Static <img>,Canvas drawImage, full clear, pixel aligned,Rotate,N/A,N/A
sprites,Static <img>,Canvas drawImage, partial clear,Scale,929.798233562316,116.100883218842
sprites,Static <img>,Canvas drawImage, partial clear,Translate,935.38718699187,25.043772357723576
sprites,Static <img>,Canvas drawImage, partial clear,Rotate,887.836,27.162
sprites,Static <img>,Canvas drawImage, partial clear, pixel aligned,Scale,N/A,N/A
sprites,Static <img>,Canvas drawImage, partial clear, pixel aligned,Translate,899,408
sprites,Static <img>,Canvas drawImage, partial clear, pixel aligned,Rotate,N/A,N/A
sprites,Animated sprite sheet,CSS3 2D transforms with <img>,Scale,233.7690927218345,300.1924227318046
sprites,Animated sprite sheet,CSS3 2D transforms with <img>,Translate,168.92771492446312,215.08935708962807
sprites,Animated sprite sheet,CSS3 2D transforms with <img>,Rotate,160.7962596259626,221.4770810414375
sprites,Animated sprite sheet,CSS3 3D transforms with <img>,Scale,54.936116504854375,37.02129449838188
sprites,Animated sprite sheet,CSS3 3D transforms with <img>,Translate,51.881764705882354,37.03941176470589
sprites,Animated sprite sheet,CSS3 3D transforms with <img>,Rotate,55.84321347586654,37.014253320375765
sprites,Animated sprite sheet,CSS3 2D transforms with CSS backgrounds,Scale,187.94734251968504,265.2632874015748
sprites,Animated sprite sheet,CSS3 2D transforms with CSS backgrounds,Translate,174.82713150869972,253.13031872125558
sprites,Animated sprite sheet,CSS3 2D transforms with CSS backgrounds,Rotate,136.75593542260208,195.62203228869893
sprites,Animated sprite sheet,CSS3 3D transforms with CSS backgrounds,Scale,148.95475956820414,190.0754007196598
sprites,Animated sprite sheet,CSS3 3D transforms with CSS backgrounds,Translate,143.7814831367965,195.61625468422318
sprites,Animated sprite sheet,CSS3 3D transforms with CSS backgrounds,Rotate,150.61129568106313,195.6312292358804
sprites,Animated sprite sheet,CSSMatrix transforms with <img>,Scale,242.75224327018944,300.17696909272183
sprites,Animated sprite sheet,CSSMatrix transforms with <img>,Translate,187.72635421419724,207.11368228929015
sprites,Animated sprite sheet,CSSMatrix transforms with <img>,Rotate,179.4120863216801,216.11758273566397
sprites,Animated sprite sheet,Canvas drawImage, full clear,Scale,925.7892682926829,220.06585365853658
sprites,Animated sprite sheet,Canvas drawImage, full clear,Translate,921.915098609764,101.003265438086
sprites,Animated sprite sheet,Canvas drawImage, full clear,Rotate,905.6199074074074,70.23842592592592
sprites,Animated sprite sheet,Canvas drawImage, full clear, pixel aligned,Scale,N/A,N/A
sprites,Animated sprite sheet,Canvas drawImage, full clear, pixel aligned,Translate,915.8018500486855,1190.132099967543
sprites,Animated sprite sheet,Canvas drawImage, full clear, pixel aligned,Rotate,N/A,N/A
sprites,Animated sprite sheet,Canvas drawImage, partial clear,Scale,951.73720703125,235.10107421875
sprites,Animated sprite sheet,Canvas drawImage, partial clear,Translate,917,104
sprites,Animated sprite sheet,Canvas drawImage, partial clear,Rotate,938.4177497575171,66.02531522793404
sprites,Animated sprite sheet,Canvas drawImage, partial clear, pixel aligned,Scale,N/A,N/A
sprites,Animated sprite sheet,Canvas drawImage, partial clear, pixel aligned,Translate,938.915098609764,1105.0228580666019
sprites,Animated sprite sheet,Canvas drawImage, partial clear, pixel aligned,Rotate,N/A,N/A

text,sans-serif,8pt,Solid outline,809.00
text,sans-serif,8pt,Solid fill,19331.00
text,sans-serif,8pt,Solid fill + outline,773.00
text,sans-serif,10pt,Solid outline,812.00
text,sans-serif,10pt,Solid fill,18202.00
text,sans-serif,10pt,Solid fill + outline,770.00
text,sans-serif,12pt,Solid outline,783.00
text,sans-serif,12pt,Solid fill,17583.00
text,sans-serif,12pt,Solid fill + outline,724.00
text,sans-serif,14pt,Solid outline,568.00
text,sans-serif,14pt,Solid fill,13829.00
text,sans-serif,14pt,Solid fill + outline,676.00
text,sans-serif,16pt,Solid outline,705.00
text,sans-serif,16pt,Solid fill,13074.00
text,sans-serif,16pt,Solid fill + outline,667.00
text,sans-serif,24pt,Solid outline,642.00
text,sans-serif,24pt,Solid fill,10829.00
text,sans-serif,24pt,Solid fill + outline,604.00
text,serif,8pt,Solid outline,512.00
text,serif,8pt,Solid fill,20982.00
text,serif,8pt,Solid fill + outline,540.00
text,serif,10pt,Solid outline,519.00
text,serif,10pt,Solid fill,19441.00
text,serif,10pt,Solid fill + outline,502.00
text,serif,12pt,Solid outline,499.00
text,serif,12pt,Solid fill,18665.00
text,serif,12pt,Solid fill + outline,482.00
text,serif,14pt,Solid outline,449.00
text,serif,14pt,Solid fill,14921.00
text,serif,14pt,Solid fill + outline,473.00
text,serif,16pt,Solid outline,482.00
text,serif,16pt,Solid fill,14243.00
text,serif,16pt,Solid fill + outline,462.00
text,serif,24pt,Solid outline,438.00
text,serif,24pt,Solid fill,11096.00
text,serif,24pt,Solid fill + outline,424.00
text,monospace,8pt,Solid outline,515.00
text,monospace,8pt,Solid fill,19422.00
text,monospace,8pt,Solid fill + outline,495.00
text,monospace,10pt,Solid outline,487.00
text,monospace,10pt,Solid fill,19757.00
text,monospace,10pt,Solid fill + outline,478.00
text,monospace,12pt,Solid outline,476.00
text,monospace,12pt,Solid fill,17362.00
text,monospace,12pt,Solid fill + outline,468.00
text,monospace,14pt,Solid outline,445.00
text,monospace,14pt,Solid fill,13444.00
text,monospace,14pt,Solid fill + outline,432.00
text,monospace,16pt,Solid outline,445.00
text,monospace,16pt,Solid fill,13450.00
text,monospace,16pt,Solid fill + outline,427.00
text,monospace,24pt,Solid outline,406.00
text,monospace,24pt,Solid fill,10879.00
text,monospace,24pt,Solid fill + outline,388.00

audioLatency,Cold latency (ms),68
audioLatency,Warm latency (ms),9
