userAgent,Mozilla/5.0 (BlackBerry; U; BlackBerry 9810; en-US) AppleWebKit/534.11+ (KHTML, like Gecko) Version/7.0.0.261 Mobile Safari/534.11+
language,en_US
name,BlackBerry Torch Browser

sprites,Static <img>,CSS3 2D transforms with <img>,Scale,84.91085195983156,25.022287010042113
sprites,Static <img>,CSS3 2D transforms with <img>,Translate,74.04743083003953,27.023715415019765
sprites,Static <img>,CSS3 2D transforms with <img>,Rotate,58,20
sprites,Static <img>,CSS3 3D transforms with <img>,Scale,22.102770814985433,3.2243072962536417
sprites,Static <img>,CSS3 3D transforms with <img>,Translate,23.632285627097957,3.2279523954836744
sprites,Static <img>,CSS3 3D transforms with <img>,Rotate,23.306360763841187,3.211704904519852
sprites,Static <img>,CSS3 2D transforms with CSS backgrounds,Scale,378.944012588513,50.18734854445319
sprites,Static <img>,CSS3 2D transforms with CSS backgrounds,Translate,130.81575961769863,20.605253205899544
sprites,Static <img>,CSS3 2D transforms with CSS backgrounds,Rotate,14.537893700787402,1.8207020997375327
sprites,Static <img>,CSS3 3D transforms with CSS backgrounds,Scale,51.45047336441995,5.112618341104988
sprites,Static <img>,CSS3 3D transforms with CSS backgrounds,Translate,50.42417800453515,5.106044501133787
sprites,Static <img>,CSS3 3D transforms with CSS backgrounds,Rotate,51.10714285714286,5.107142857142857
sprites,Static <img>,CSSMatrix transforms with <img>,Scale,129.30786702457155,35.20400578154037
sprites,Static <img>,CSSMatrix transforms with <img>,Translate,65.32371541501976,20.115612648221344
sprites,Static <img>,CSSMatrix transforms with <img>,Rotate,68.10485436893204,18.023300970873787
sprites,Static <img>,Canvas drawImage, full clear,Scale,504.8666666666667,15.133333333333333
sprites,Static <img>,Canvas drawImage, full clear,Translate,477.5902777777778,4.034722222222222
sprites,Static <img>,Canvas drawImage, full clear,Rotate,511.02667961793753,3.0423182774809776
sprites,Static <img>,Canvas drawImage, full clear, pixel aligned,Scale,N/A,N/A
sprites,Static <img>,Canvas drawImage, full clear, pixel aligned,Translate,462.51192842942345,4.038767395626243
sprites,Static <img>,Canvas drawImage, full clear, pixel aligned,Rotate,N/A,N/A
sprites,Static <img>,Canvas drawImage, partial clear,Scale,85.9758382642998,17.024161735700197
sprites,Static <img>,Canvas drawImage, partial clear,Translate,29.830966200068282,5.118709457152612
sprites,Static <img>,Canvas drawImage, partial clear,Rotate,16.411472148541115,2.205736074270557
sprites,Static <img>,Canvas drawImage, partial clear, pixel aligned,Scale,N/A,N/A
sprites,Static <img>,Canvas drawImage, partial clear, pixel aligned,Translate,29.156989247311827,4.078494623655914
sprites,Static <img>,Canvas drawImage, partial clear, pixel aligned,Rotate,N/A,N/A
sprites,Animated sprite sheet,CSS3 2D transforms with <img>,Scale,466.9297235023041,96.01958525345621
sprites,Animated sprite sheet,CSS3 2D transforms with <img>,Translate,477.5305610561056,101.126600660066
sprites,Animated sprite sheet,CSS3 2D transforms with <img>,Rotate,417.406746031746,93.04563492063492
sprites,Animated sprite sheet,CSS3 3D transforms with <img>,Scale,9.362253131483904,5.362253131483902
sprites,Animated sprite sheet,CSS3 3D transforms with <img>,Translate,11.684371184371182,5.342185592185592
sprites,Animated sprite sheet,CSS3 3D transforms with <img>,Rotate,33.53776992238531,5.422961653730885
sprites,Animated sprite sheet,CSS3 2D transforms with CSS backgrounds,Scale,129.87867425510544,19.06066287244727
sprites,Animated sprite sheet,CSS3 2D transforms with CSS backgrounds,Translate,89.27586206896552,13.10344827586207
sprites,Animated sprite sheet,CSS3 2D transforms with CSS backgrounds,Rotate,21.543598716827063,1.9320501603966171
sprites,Animated sprite sheet,CSS3 3D transforms with CSS backgrounds,Scale,30.55449101796407,2.222754491017964
sprites,Animated sprite sheet,CSS3 3D transforms with CSS backgrounds,Translate,29,2.2226640159045727
sprites,Animated sprite sheet,CSS3 3D transforms with CSS backgrounds,Rotate,29.47286715208133,2.236433576040665
sprites,Animated sprite sheet,CSSMatrix transforms with <img>,Scale,430.0542934415145,90.27146720757267
sprites,Animated sprite sheet,CSSMatrix transforms with <img>,Translate,442.3879054538013,90.14693543435997
sprites,Animated sprite sheet,CSSMatrix transforms with <img>,Rotate,408.3895332390382,80.51004243281471
sprites,Animated sprite sheet,Canvas drawImage, full clear,Scale,488.8921282798834,7.033041788143829
sprites,Animated sprite sheet,Canvas drawImage, full clear,Translate,509.1396326931165,5.093018365344175
sprites,Animated sprite sheet,Canvas drawImage, full clear,Rotate,1309.457920792079,2.517326732673267
sprites,Animated sprite sheet,Canvas drawImage, full clear, pixel aligned,Scale,N/A,N/A
sprites,Animated sprite sheet,Canvas drawImage, full clear, pixel aligned,Translate,504.85455704270237,4.020777565328235
sprites,Animated sprite sheet,Canvas drawImage, full clear, pixel aligned,Rotate,N/A,N/A
sprites,Animated sprite sheet,Canvas drawImage, partial clear,Scale,72.96371552975327,14.212436024749827
sprites,Animated sprite sheet,Canvas drawImage, partial clear,Translate,49.13089330024814,7.142059553349876
sprites,Animated sprite sheet,Canvas drawImage, partial clear,Rotate,273.8479939566896,1.8290666442840355
sprites,Animated sprite sheet,Canvas drawImage, partial clear, pixel aligned,Scale,N/A,N/A
sprites,Animated sprite sheet,Canvas drawImage, partial clear, pixel aligned,Translate,62.277131782945744,6.127713178294574
sprites,Animated sprite sheet,Canvas drawImage, partial clear, pixel aligned,Rotate,N/A,N/A

text,sans-serif,8pt,Solid outline,377.45
text,sans-serif,8pt,Solid fill,377.45
text,sans-serif,8pt,Solid fill + outline,189.22
text,sans-serif,10pt,Solid outline,370.00
text,sans-serif,10pt,Solid fill,374.00
text,sans-serif,10pt,Solid fill + outline,190.00
text,sans-serif,12pt,Solid outline,350.00
text,sans-serif,12pt,Solid fill,350.00
text,sans-serif,12pt,Solid fill + outline,174.00
text,sans-serif,14pt,Solid outline,344.55
text,sans-serif,14pt,Solid fill,344.55
text,sans-serif,14pt,Solid fill + outline,170.59
text,sans-serif,16pt,Solid outline,348.00
text,sans-serif,16pt,Solid fill,348.00
text,sans-serif,16pt,Solid fill + outline,174.00
text,sans-serif,24pt,Solid outline,320.00
text,sans-serif,24pt,Solid fill,313.00
text,sans-serif,24pt,Solid fill + outline,139.60
text,serif,8pt,Solid outline,308.91
text,serif,8pt,Solid fill,308.91
text,serif,8pt,Solid fill + outline,152.94
text,serif,10pt,Solid outline,302.00
text,serif,10pt,Solid fill,306.00
text,serif,10pt,Solid fill + outline,154.00
text,serif,12pt,Solid outline,290.00
text,serif,12pt,Solid fill,281.73
text,serif,12pt,Solid fill + outline,142.72
text,serif,14pt,Solid outline,284.47
text,serif,14pt,Solid fill,284.47
text,serif,14pt,Solid fill + outline,142.72
text,serif,16pt,Solid outline,292.00
text,serif,16pt,Solid fill,284.47
text,serif,16pt,Solid fill + outline,141.35
text,serif,24pt,Solid outline,258.00
text,serif,24pt,Solid fill,259.00
text,serif,24pt,Solid fill + outline,130.00
text,monospace,8pt,Solid outline,359.80
text,monospace,8pt,Solid fill,356.31
text,monospace,8pt,Solid fill + outline,178.64
text,monospace,10pt,Solid outline,360.00
text,monospace,10pt,Solid fill,348.00
text,monospace,10pt,Solid fill + outline,178.00
text,monospace,12pt,Solid outline,347.00
text,monospace,12pt,Solid fill,334.00
text,monospace,12pt,Solid fill + outline,168.00
text,monospace,14pt,Solid outline,339.00
text,monospace,14pt,Solid fill,330.00
text,monospace,14pt,Solid fill + outline,165.00
text,monospace,16pt,Solid outline,328.00
text,monospace,16pt,Solid fill,329.00
text,monospace,16pt,Solid fill + outline,160.19
text,monospace,24pt,Solid outline,308.00
text,monospace,24pt,Solid fill,307.00
text,monospace,24pt,Solid fill + outline,155.00

audioLatency,Cold latency (ms),N/A
audioLatency,Warm latency (ms),N/A
